unit_number,time_in_cycles,sensor_11,sensor_4,sensor_15,sensor_2,sensor_17,sensor_3,sensor_8,sensor_13,sensor_9,sensor_14,sensor_20,sensor_21,sensor_7,sensor_12
78,136,47.17,1402.16,8.4315,642.68,392,1593.67,2388.07,2388.0,9066.59,8142.64,38.93,23.3242,554.41,522.02
78,137,47.35,1409.95,8.3643,642.2,393,1588.61,2388.06,2388.0,9064.99,8146.47,38.92,23.3101,553.8,522.18
78,138,47.34,1402.32,8.4149,642.34,393,1584.42,2388.08,2388.02,9059.58,8150.7,39.02,23.3667,554.21,521.8
78,139,47.27,1404.32,8.4278,642.45,392,1583.62,2388.05,2388.04,9062.6,8143.14,38.94,23.3516,554.29,521.58
78,140,47.37,1407.66,8.423,642.39,391,1585.01,2388.08,2388.13,9059.24,8149.17,38.77,23.3209,553.56,521.97
78,141,47.36,1400.58,8.4092,642.26,393,1592.69,2388.02,2388.02,9066.69,8142.65,38.95,23.2781,554.59,522.37
78,142,47.25,1402.28,8.4222,642.48,392,1579.28,2388.04,2388.07,9061.85,8145.3,38.98,23.3751,553.94,521.85
78,143,47.32,1401.61,8.4329,642.29,392,1588.2,2387.97,2388.07,9063.91,8148.9,38.97,23.2771,553.92,521.69
78,144,47.37,1408.29,8.3975,642.9,392,1589.73,2387.99,2388.05,9062.49,8144.7,38.98,23.3085,553.55,521.97
78,145,47.42,1401.5,8.4059,642.3,393,1591.72,2388.09,2388.06,9062.07,8143.63,38.78,23.3076,553.82,521.81
78,146,47.35,1398.76,8.4153,642.29,392,1591.29,2388.03,2388.01,9071.9,8144.24,39.07,23.3835,554.19,522.22
78,147,47.27,1404.29,8.427,642.16,392,1584.68,2388.06,2388.01,9068.02,8148.22,38.86,23.4267,554.4,521.56
78,148,47.48,1403.41,8.3919,642.6,391,1582.93,2388.02,2388.06,9064.72,8145.3,39.01,23.2918,554.0,522.13
78,149,47.45,1403.59,8.4381,642.82,391,1583.95,2388.05,2388.05,9060.68,8141.17,38.86,23.3496,554.73,521.64
78,150,47.12,1401.2,8.4218,642.2,392,1594.49,2388.05,2388.03,9070.1,8140.75,38.83,23.3322,553.76,521.36
78,151,47.4,1411.26,8.4406,642.32,392,1580.65,2388.03,2388.08,9065.64,8141.77,38.89,23.3462,554.63,521.55
78,152,47.37,1398.44,8.4322,642.04,392,1591.17,2388.06,2388.04,9060.86,8146.03,39.06,23.4255,553.92,521.88
78,153,47.45,1404.44,8.4368,642.41,393,1585.18,2388.03,2388.08,9060.87,8145.46,38.65,23.3161,553.48,521.53
78,154,47.37,1404.26,8.3947,642.47,391,1585.71,2388.04,2388.05,9059.31,8142.94,38.87,23.3013,553.83,522.16
78,155,47.57,1404.33,8.4562,642.53,392,1588.23,2388.12,2388.1,9072.93,8140.86,38.86,23.4205,553.84,521.77
78,156,47.42,1401.77,8.408,642.54,391,1578.55,2388.06,2388.1,9066.52,8141.02,38.93,23.3107,553.53,521.98
78,157,47.31,1406.25,8.3962,642.64,393,1589.6,2388.06,2388.08,9066.88,8143.45,38.91,23.317,554.2,521.9
78,158,47.23,1408.57,8.4206,642.33,392,1584.5,2388.04,2388.08,9062.65,8143.86,38.92,23.3977,553.78,522.27
78,159,47.39,1409.57,8.4199,642.81,394,1593.32,2388.06,2388.05,9071.72,8146.48,38.76,23.3147,554.07,521.38
78,160,47.56,1399.41,8.4567,642.86,393,1591.46,2388.05,2388.11,9068.58,8142.62,38.89,23.2585,553.62,521.49
78,161,47.46,1407.09,8.4043,642.27,393,1589.57,2388.03,2388.04,9072.0,8142.97,38.85,23.2474,553.56,522.16
78,162,47.44,1401.03,8.4071,641.87,394,1587.83,2388.03,2388.07,9065.36,8145.88,38.95,23.2743,553.8,521.71
78,163,47.62,1408.58,8.4208,642.6,393,1589.06,2388.05,2388.05,9064.6,8148.49,38.76,23.3474,553.37,521.32
78,164,47.37,1411.14,8.4341,642.28,393,1590.37,2388.04,2388.04,9071.03,8145.77,39.0,23.2838,553.68,521.62
78,165,47.51,1410.16,8.439,642.77,393,1591.73,2388.06,2388.09,9067.73,8145.44,38.78,23.3039,554.59,522.03
78,166,47.49,1397.17,8.4398,642.89,392,1593.78,2388.07,2388.12,9072.35,8143.95,38.87,23.1959,553.53,521.61
78,167,47.38,1407.23,8.4243,642.73,391,1586.11,2388.05,2388.09,9079.35,8147.15,38.97,23.3456,552.51,521.92
78,168,47.57,1410.55,8.4674,642.17,393,1583.08,2388.05,2388.1,9066.69,8140.85,38.73,23.3096,553.74,521.52
78,169,47.45,1415.63,8.4284,642.39,393,1592.26,2388.06,2388.08,9067.83,8147.45,38.84,23.3192,554.0,521.46
78,170,47.48,1405.41,8.4114,642.5,394,1596.75,2388.08,2388.08,9073.1,8145.98,38.77,23.2121,552.86,521.37
78,171,47.3,1404.6,8.4298,642.76,393,1588.0,2388.08,2388.11,9069.83,8145.63,38.71,23.3778,553.41,521.49
78,172,47.47,1401.5,8.4856,642.53,393,1585.42,2388.07,2388.06,9069.26,8155.46,38.92,23.2554,553.47,521.34
78,173,47.65,1417.13,8.4457,642.11,394,1587.56,2388.07,2388.04,9076.12,8148.52,38.74,23.2929,553.98,521.68
78,174,47.35,1404.92,8.4573,642.74,394,1587.1,2388.09,2388.01,9068.64,8144.91,38.83,23.2199,553.22,521.79
78,175,47.5,1408.0,8.45,642.96,393,1593.69,2388.11,2388.08,9070.34,8147.77,38.82,23.1976,553.01,521.71
78,176,47.35,1409.28,8.4546,642.44,392,1594.83,2388.12,2388.09,9070.54,8151.97,38.98,23.4169,553.0,521.69
78,177,47.53,1409.43,8.4238,642.52,394,1591.31,2388.13,2388.05,9064.8,8147.73,38.74,23.363,553.48,521.21
78,178,47.43,1403.64,8.4404,642.7,394,1594.99,2388.05,2388.09,9069.74,8146.13,38.95,23.3839,553.22,521.17
78,179,47.49,1418.53,8.435,643.22,393,1584.8,2388.07,2388.11,9064.2,8142.42,38.71,23.2651,553.68,521.3
78,180,47.69,1411.99,8.46,642.75,393,1593.12,2388.11,2388.1,9070.98,8150.88,38.81,23.2279,551.6,521.22
78,181,47.63,1409.75,8.4505,642.8,392,1595.24,2388.11,2388.08,9073.96,8147.1,38.56,23.1259,553.05,521.43
78,182,47.66,1410.41,8.4566,643.13,394,1591.25,2388.11,2388.1,9073.03,8144.48,38.77,23.2804,553.66,521.01
78,183,47.55,1408.73,8.4753,642.96,394,1596.74,2388.12,2388.12,9066.46,8145.61,38.73,23.354,553.57,520.89
78,184,47.77,1412.38,8.444,642.82,394,1591.95,2388.1,2388.1,9075.62,8147.71,38.57,23.2056,553.15,521.69
78,185,47.56,1411.93,8.4186,642.61,392,1592.09,2388.09,2388.1,9076.09,8146.44,38.91,23.4132,553.01,521.16
78,186,47.64,1413.42,8.4719,642.83,395,1590.4,2388.13,2388.11,9067.98,8145.28,38.77,23.207,552.48,521.19
78,187,47.77,1419.49,8.4833,642.5,393,1591.34,2388.13,2388.07,9076.54,8147.46,38.68,23.2154,552.98,521.79
78,188,47.64,1419.84,8.4562,642.76,395,1592.48,2388.12,2388.13,9066.01,8152.41,38.81,23.193,553.74,520.72
78,189,47.53,1412.0,8.4912,642.62,394,1588.96,2388.1,2388.09,9072.91,8146.81,38.77,23.2575,553.57,520.95
78,190,47.59,1403.35,8.4673,642.96,394,1591.33,2388.08,2388.07,9073.56,8150.15,38.88,23.1134,553.1,521.15
78,191,47.68,1412.22,8.4731,642.89,392,1585.86,2388.14,2388.06,9075.96,8150.85,38.56,23.229,552.2,521.03
78,192,47.56,1411.91,8.4628,643.15,394,1590.94,2388.13,2388.07,9070.7,8150.2,38.76,23.2231,553.13,521.24
78,193,47.69,1415.67,8.4421,642.77,394,1587.35,2388.11,2388.07,9068.06,8150.55,38.69,23.242,552.71,520.76
78,194,47.72,1415.34,8.4526,642.97,394,1590.03,2388.07,2388.13,9074.1,8148.92,38.63,23.2399,552.78,521.43
78,195,47.75,1416.93,8.484,642.79,394,1589.34,2388.14,2388.06,9070.71,8152.88,38.6,23.2512,553.48,521.11
78,196,47.63,1410.65,8.4628,642.83,393,1592.59,2388.14,2388.14,9069.4,8156.07,38.69,23.1322,553.18,521.13
78,197,47.8,1419.44,8.4705,643.01,394,1592.51,2388.13,2388.17,9076.73,8152.72,39.05,23.2571,552.78,520.91
78,198,47.82,1413.52,8.4617,643.38,393,1594.96,2388.14,2388.09,9078.81,8150.5,38.82,23.278,552.64,520.46
78,199,47.8,1409.31,8.4637,642.94,394,1598.32,2388.09,2388.14,9077.56,8155.12,38.63,23.1854,552.87,520.62
78,200,47.62,1422.66,8.4554,643.1,395,1592.34,2388.16,2388.09,9076.86,8157.49,38.77,23.3176,552.83,520.53
78,201,47.72,1415.29,8.4567,642.49,394,1597.12,2388.14,2388.11,9080.22,8149.24,38.59,23.2468,552.1,520.88
78,202,47.59,1419.26,8.4808,642.41,394,1593.07,2388.16,2388.15,9077.6,8151.78,38.63,23.2194,553.24,521.25
78,203,47.58,1421.67,8.5048,643.26,393,1584.91,2388.14,2388.11,9079.97,8153.34,38.65,23.2952,552.04,520.73
78,204,47.74,1416.94,8.4754,643.02,395,1593.48,2388.1,2388.16,9082.84,8158.58,38.68,23.1253,552.48,520.57
78,205,47.99,1407.02,8.4774,642.94,396,1591.58,2388.15,2388.14,9083.26,8151.11,38.72,23.2192,553.15,520.09
78,206,47.89,1414.57,8.4799,643.36,394,1596.39,2388.11,2388.1,9067.71,8155.46,38.56,23.2333,552.65,520.77
78,207,47.75,1420.06,8.4786,643.58,395,1589.89,2388.17,2388.16,9079.27,8155.7,38.62,23.1958,552.74,520.17
78,208,47.95,1416.01,8.4907,642.87,395,1600.56,2388.12,2388.12,9079.63,8153.14,38.75,23.1746,552.09,520.47
78,209,47.89,1414.74,8.4921,643.86,395,1594.65,2388.19,2388.15,9077.47,8156.37,38.72,23.2527,552.81,520.45
78,210,48.04,1422.91,8.4341,643.15,394,1599.74,2388.18,2388.07,9080.53,8155.62,38.48,23.1272,551.93,520.95
78,211,47.86,1422.0,8.5037,642.98,395,1598.78,2388.15,2388.17,9084.86,8153.83,38.59,23.1907,551.88,519.96
78,212,47.91,1418.48,8.5,643.65,396,1594.42,2388.14,2388.17,9084.4,8153.45,38.62,23.1894,553.05,520.74
78,213,47.96,1418.35,8.5081,642.75,395,1601.66,2388.26,2388.17,9085.17,8156.85,38.64,23.2173,552.6,520.73
78,214,47.95,1410.89,8.4998,643.13,395,1597.39,2388.19,2388.15,9079.13,8153.03,38.49,23.178,552.62,520.2
78,215,48.13,1427.22,8.4732,643.21,394,1599.05,2388.15,2388.17,9092.27,8152.64,38.71,23.145,552.03,520.87
78,216,47.97,1422.28,8.5196,643.03,394,1605.16,2388.14,2388.16,9082.27,8157.59,38.67,23.0871,552.03,520.68
78,217,47.82,1426.78,8.5171,643.51,396,1593.85,2388.21,2388.19,9082.17,8154.78,38.49,23.0549,552.84,520.23
78,218,47.97,1423.47,8.5031,643.45,396,1603.88,2388.19,2388.21,9075.91,8159.82,38.43,23.1405,551.14,520.22
78,219,47.98,1420.58,8.5145,643.68,396,1605.06,2388.19,2388.28,9080.95,8161.45,38.65,23.2159,552.51,519.95
78,220,47.88,1422.61,8.4793,643.39,395,1594.57,2388.16,2388.17,9084.74,8161.68,38.52,23.0641,552.31,520.51
78,221,48.07,1420.09,8.523,643.57,396,1602.14,2388.19,2388.17,9081.09,8157.49,38.55,23.1437,552.0,520.27
78,222,47.97,1422.12,8.476,643.64,394,1603.29,2388.22,2388.17,9089.64,8162.66,38.6,22.9122,551.72,520.3
78,223,48.15,1416.23,8.5678,643.3,395,1597.67,2388.18,2388.19,9098.65,8165.19,38.37,23.1569,551.81,520.49
78,224,47.99,1416.47,8.4868,643.92,395,1600.49,2388.24,2388.18,9086.38,8165.31,38.53,23.134,551.35,520.14
78,225,48.09,1427.31,8.4918,643.99,397,1605.76,2388.22,2388.15,9086.64,8162.89,38.55,23.0347,551.18,519.69
78,226,48.1,1431.88,8.5277,643.61,396,1601.54,2388.19,2388.19,9089.32,8163.37,38.77,23.1203,551.09,520.23
78,227,48.08,1427.2,8.527,643.81,397,1604.31,2388.18,2388.21,9096.36,8161.72,38.27,23.0785,552.12,519.75
78,228,48.03,1421.88,8.5209,643.87,395,1603.2,2388.17,2388.2,9099.18,8160.91,38.46,23.0434,551.74,520.08
78,229,48.13,1428.77,8.5123,643.45,396,1596.39,2388.21,2388.23,9095.38,8159.95,38.48,23.1599,551.29,519.85
78,230,48.33,1432.4,8.5381,643.2,396,1603.23,2388.15,2388.23,9091.72,8161.68,38.3,23.0374,551.71,519.87
78,231,48.22,1428.33,8.5254,643.23,396,1596.6,2388.24,2388.21,9090.13,8160.8,38.25,23.126,551.6,519.11
81,1,47.53,1406.63,8.4455,642.04,391,1589.91,2388.1,2388.04,9060.49,8134.78,38.87,23.3365,553.78,522.09
81,2,47.39,1407.88,8.4573,642.65,392,1586.25,2388.09,2388.07,9064.32,8140.37,38.91,23.3452,553.7,522.07
81,3,47.39,1396.4,8.4522,642.55,394,1586.42,2388.11,2388.06,9058.66,8139.75,39.04,23.361,553.28,521.07
81,4,47.59,1404.86,8.4403,642.41,392,1594.89,2388.04,2388.04,9056.54,8144.12,38.77,23.4206,554.25,521.68
81,5,47.24,1409.58,8.3971,643.41,392,1590.49,2388.04,2388.12,9058.47,8139.21,39.04,23.3311,553.5,521.47
81,6,47.37,1414.62,8.4121,642.75,391,1589.51,2388.05,2388.04,9055.33,8142.92,38.93,23.4274,553.59,521.38
81,7,47.72,1402.18,8.4458,642.5,391,1587.88,2388.0,2388.05,9057.29,8135.4,38.89,23.3179,554.22,521.64
81,8,47.13,1402.26,8.3977,642.34,392,1592.6,2388.07,2388.07,9057.96,8141.11,38.85,23.407,554.0,522.2
81,9,47.42,1391.57,8.4121,642.76,391,1582.13,2388.03,2388.07,9058.47,8146.68,39.09,23.3476,554.0,521.43
81,10,47.45,1408.72,8.4532,641.98,394,1593.4,2388.11,2388.04,9054.31,8138.66,38.82,23.3865,553.78,521.83
81,11,47.53,1393.79,8.4358,642.51,391,1584.68,2388.03,2388.07,9057.06,8139.3,38.77,23.3335,554.1,521.88
81,12,47.48,1407.41,8.4221,642.85,393,1587.31,2388.1,2388.07,9059.26,8133.49,39.05,23.3104,553.25,522.0
81,13,47.4,1402.22,8.409,642.53,393,1584.34,2388.08,2388.09,9060.25,8142.63,38.92,23.2522,554.34,522.19
81,14,47.5,1400.29,8.4354,641.7,392,1586.25,2388.07,2388.07,9059.35,8138.7,38.96,23.3628,553.66,521.86
81,15,47.5,1399.43,8.3921,642.6,393,1585.05,2388.09,2388.04,9062.54,8143.7,38.8,23.4396,554.3,521.82
81,16,47.29,1407.62,8.4132,642.65,392,1586.89,2388.02,2388.08,9060.57,8141.15,39.03,23.3926,553.43,521.6
81,17,47.39,1404.33,8.4988,642.42,392,1588.44,2388.1,2388.06,9063.99,8140.72,38.96,23.3602,553.53,521.35
81,18,47.4,1402.04,8.4253,642.92,392,1585.91,2388.08,2388.1,9056.16,8136.02,38.82,23.3846,553.51,521.8
81,19,47.46,1406.05,8.4189,642.28,393,1586.1,2388.1,2388.08,9052.28,8142.03,38.97,23.2634,553.97,521.92
81,20,47.47,1398.34,8.4218,642.61,393,1589.05,2388.02,2388.1,9059.36,8138.99,38.82,23.3809,553.34,522.07
81,21,47.45,1409.38,8.4205,642.77,392,1589.51,2388.08,2388.04,9066.93,8141.85,38.89,23.4212,554.03,521.91
81,22,47.61,1406.28,8.4076,642.39,393,1584.29,2388.07,2388.06,9066.82,8140.02,39.02,23.2729,554.45,521.78
81,23,47.38,1402.37,8.422,642.99,394,1582.68,2388.09,2388.06,9061.19,8141.0,38.92,23.3634,554.55,522.2
81,24,47.44,1401.57,8.4501,642.07,392,1591.26,2388.04,2388.1,9064.46,8135.76,38.91,23.4123,554.17,521.74
81,25,47.36,1404.99,8.4123,642.61,393,1593.16,2388.11,2388.04,9053.71,8139.7,38.85,23.2724,553.27,521.9
81,26,47.47,1405.96,8.3907,642.16,392,1590.84,2388.0,2388.07,9055.5,8138.27,38.76,23.2123,554.26,521.8
81,27,47.35,1408.77,8.4337,642.5,392,1578.34,2388.05,2388.01,9058.29,8138.22,38.82,23.3601,553.67,521.99
81,28,47.41,1406.71,8.4335,642.53,394,1583.87,2388.09,2388.04,9060.72,8144.12,38.9,23.267,553.95,521.77
81,29,47.46,1407.73,8.3885,642.41,394,1594.42,2388.07,2388.1,9062.64,8139.63,38.81,23.3384,553.51,521.72
81,30,47.5,1410.4,8.4125,642.74,391,1585.0,2388.0,2388.06,9054.67,8144.03,39.0,23.3942,553.6,521.43
81,31,47.37,1401.84,8.3758,642.51,393,1585.28,2388.08,2388.1,9063.56,8139.91,38.84,23.2756,553.11,522.03
81,32,47.35,1403.55,8.4378,642.73,393,1584.27,2388.07,2388.07,9056.62,8143.52,38.82,23.264,553.38,521.59
81,33,47.51,1401.28,8.4665,642.42,393,1588.36,2388.08,2388.1,9061.89,8140.6,39.02,23.2309,554.01,522.1
81,34,47.35,1408.95,8.4108,642.51,392,1597.07,2388.11,2388.05,9057.94,8141.97,38.76,23.3034,553.54,522.16
81,35,47.18,1407.91,8.4271,643.02,392,1588.06,2388.1,2388.07,9067.78,8138.21,39.03,23.4179,553.24,522.11
81,36,47.45,1397.61,8.4149,642.21,393,1584.92,2388.04,2388.08,9055.85,8140.79,38.82,23.3288,553.39,521.28
81,37,47.39,1403.25,8.4304,642.26,392,1582.85,2388.09,2388.09,9056.71,8139.11,38.89,23.4186,553.82,521.44
81,38,47.46,1408.43,8.387,642.2,391,1588.38,2388.03,2388.08,9062.48,8147.21,38.77,23.2774,554.02,521.77
81,39,47.45,1405.7,8.4145,642.73,390,1593.42,2388.07,2388.08,9054.04,8139.46,38.87,23.2507,553.65,521.86
81,40,47.41,1407.5,8.4251,642.12,393,1587.75,2388.09,2388.06,9061.02,8144.17,38.89,23.4337,554.25,521.98
81,41,47.32,1401.96,8.4485,642.73,395,1577.3,2388.07,2388.08,9065.77,8144.56,38.9,23.3789,553.5,522.36
81,42,47.45,1405.84,8.4382,642.78,393,1584.88,2388.01,2388.04,9051.69,8142.48,39.07,23.3364,553.66,521.34
81,43,47.42,1406.97,8.4336,642.43,394,1592.31,2388.02,2388.05,9059.47,8138.8,38.76,23.3002,554.19,522.06
81,44,47.55,1410.33,8.4293,642.61,393,1590.24,2388.07,2388.08,9059.49,8134.82,38.92,23.298,553.53,521.54
81,45,47.47,1399.31,8.4351,643.1,393,1579.46,2388.06,2388.08,9054.87,8140.54,38.94,23.2756,554.3,521.66
81,46,47.28,1402.95,8.4093,642.6,394,1590.02,2388.02,2388.12,9060.75,8141.52,38.91,23.2944,553.33,521.91
81,47,47.49,1403.22,8.4501,642.4,392,1592.83,2388.04,2388.15,9053.84,8141.81,38.84,23.3751,554.12,521.25
81,48,47.4,1401.8,8.4113,642.31,393,1590.33,2388.02,2388.06,9059.1,8139.31,38.84,23.2872,553.64,522.13
81,49,47.47,1404.49,8.4538,642.28,393,1589.87,2388.09,2388.07,9064.21,8140.28,38.97,23.4366,554.24,521.45
81,50,47.31,1403.02,8.3741,641.79,392,1592.12,2388.1,2388.04,9061.41,8145.05,39.04,23.3538,553.69,521.9
81,51,47.31,1406.21,8.4371,642.27,392,1583.78,2388.07,2388.01,9059.73,8134.99,38.89,23.4298,553.16,521.98
81,52,47.45,1402.32,8.4378,642.0,393,1585.92,2388.01,2388.08,9056.55,8136.59,38.85,23.1695,554.22,521.86
81,53,47.49,1411.83,8.4052,642.5,393,1589.31,2388.07,2388.09,9063.84,8138.53,38.82,23.3519,553.9,521.44
81,54,47.57,1402.11,8.4125,641.9,392,1588.73,2388.01,2388.05,9059.64,8140.74,39.03,23.4315,554.27,521.43
81,55,47.4,1412.3,8.4225,642.89,392,1585.97,2388.04,2388.08,9060.43,8140.4,38.96,23.2801,553.31,521.47
81,56,47.36,1399.05,8.4082,642.93,393,1595.61,2388.08,2388.09,9053.34,8141.43,38.65,23.3409,552.53,521.25
81,57,47.38,1396.66,8.4653,642.25,392,1586.86,2388.06,2388.1,9062.8,8144.85,38.93,23.3626,553.3,521.85
81,58,47.27,1406.39,8.4485,642.4,393,1589.1,2388.07,2388.07,9059.1,8145.99,39.02,23.4113,554.02,521.37
81,59,47.33,1401.43,8.4209,642.69,393,1584.89,2388.07,2388.05,9059.96,8131.11,38.86,23.3005,554.02,521.13
81,60,47.54,1403.98,8.4403,642.78,393,1588.14,2388.06,2388.06,9056.34,8140.1,38.93,23.2333,553.7,522.09
81,61,47.38,1396.17,8.4328,642.64,390,1587.0,2388.06,2388.06,9058.86,8141.98,39.02,23.2672,553.64,522.0
81,62,47.44,1408.23,8.4437,642.35,393,1592.62,2388.15,2388.05,9063.45,8139.67,38.69,23.2802,553.72,521.65
81,63,47.56,1406.45,8.4002,642.86,393,1594.11,2388.05,2388.05,9059.46,8140.51,38.83,23.2422,553.93,521.85
81,64,47.49,1406.75,8.4441,642.78,394,1590.52,2388.08,2388.07,9064.18,8136.28,38.97,23.2478,553.77,521.86
81,65,47.53,1406.71,8.4254,641.98,393,1588.67,2388.05,2388.09,9057.65,8137.68,38.84,23.3127,554.06,521.79
81,66,47.41,1406.96,8.4377,642.47,391,1589.46,2388.04,2388.13,9057.46,8134.57,38.88,23.4544,553.69,522.26
81,67,47.4,1405.88,8.4245,642.81,393,1590.55,2388.08,2388.05,9063.55,8142.73,38.76,23.2646,553.86,521.32
81,68,47.58,1400.55,8.4444,642.35,391,1585.32,2388.06,2388.09,9058.12,8142.15,38.79,23.3034,553.47,521.75
81,69,47.36,1400.86,8.4358,642.84,391,1585.23,2388.1,2388.06,9055.09,8137.3,38.89,23.2724,553.55,521.41
81,70,47.24,1404.02,8.425,642.4,393,1589.0,2388.1,2388.06,9058.11,8136.7,39.07,23.2517,553.12,521.69
81,71,47.5,1400.98,8.3864,642.32,393,1591.47,2388.03,2388.1,9066.2,8135.8,38.84,23.3497,553.74,522.09
81,72,47.52,1402.62,8.3956,642.98,392,1592.16,2388.13,2388.09,9059.4,8141.62,38.81,23.3342,552.72,521.62
81,73,47.56,1401.31,8.4293,642.45,393,1589.14,2388.12,2388.12,9059.39,8139.12,38.83,23.3494,553.42,521.56
81,74,47.5,1401.74,8.4364,642.28,392,1589.21,2388.06,2388.07,9061.84,8141.83,38.91,23.3684,553.6,521.88
81,75,47.3,1409.92,8.4068,642.17,392,1582.52,2388.08,2388.03,9060.84,8139.09,38.83,23.3948,553.48,521.68
81,76,47.49,1414.22,8.4594,642.43,394,1589.66,2388.12,2388.07,9052.84,8136.73,38.94,23.3194,553.74,521.97
81,77,47.39,1404.89,8.4262,642.8,393,1584.26,2388.06,2388.13,9053.29,8139.15,38.84,23.3357,553.85,521.53
81,78,47.58,1405.99,8.4407,642.66,393,1589.98,2388.16,2388.07,9054.68,8136.12,38.96,23.1309,553.94,521.79
81,79,47.5,1411.63,8.3967,642.62,394,1586.82,2388.08,2388.03,9060.38,8141.68,38.87,23.3216,553.22,521.83
81,80,47.39,1416.14,8.4295,642.69,391,1584.9,2388.06,2388.06,9065.43,8137.65,38.88,23.2741,552.96,521.61
81,81,47.46,1404.1,8.4095,642.57,394,1592.55,2388.09,2388.05,9062.88,8145.48,38.87,23.2831,553.9,522.14
81,82,47.45,1401.65,8.4395,642.98,393,1588.48,2388.11,2388.11,9058.09,8141.28,38.84,23.3954,553.83,522.05
81,83,47.31,1406.28,8.4114,642.28,392,1583.99,2388.03,2388.06,9063.01,8139.37,39.04,23.0737,553.27,521.22
81,84,47.54,1408.71,8.4304,643.02,393,1592.82,2388.06,2388.12,9061.3,8136.67,39.03,23.3246,553.75,521.9
81,85,47.49,1406.07,8.4232,642.5,391,1592.76,2388.08,2388.09,9059.14,8142.32,38.8,23.3588,553.1,522.56
81,86,47.48,1402.94,8.4307,642.66,393,1600.61,2388.07,2388.05,9066.91,8143.88,39.06,23.3176,553.96,522.08
81,87,47.52,1411.75,8.4454,642.56,395,1584.82,2388.09,2388.05,9056.21,8136.65,38.93,23.2763,553.61,522.11
81,88,47.31,1406.52,8.421,642.63,393,1592.28,2388.1,2388.09,9063.28,8131.94,38.72,23.3293,552.71,521.56
81,89,47.51,1411.93,8.4681,643.08,392,1584.29,2388.02,2388.09,9064.4,8140.8,38.95,23.2886,553.32,521.68
81,90,47.4,1405.54,8.4062,642.88,394,1587.82,2388.07,2388.12,9058.37,8136.97,38.78,23.3855,553.73,521.79
81,91,47.37,1397.28,8.4194,642.66,392,1589.43,2388.11,2388.1,9049.26,8137.97,38.66,23.2094,553.26,521.54
81,92,47.38,1405.39,8.4455,642.6,393,1590.1,2388.06,2388.09,9062.03,8136.75,38.96,23.3754,553.29,521.72
81,93,47.45,1406.4,8.4686,642.65,393,1588.92,2388.06,2388.09,9054.35,8140.15,38.71,23.2708,553.89,522.16
81,94,47.33,1401.29,8.4204,641.94,392,1583.23,2388.03,2388.13,9054.17,8140.66,38.83,23.4356,553.51,521.75
81,95,47.38,1413.55,8.4272,642.73,394,1584.78,2388.09,2388.08,9057.95,8139.34,39.03,23.3539,553.3,521.9
81,96,47.42,1410.71,8.4459,643.38,393,1588.8,2388.07,2388.08,9070.51,8142.93,38.99,23.3445,553.93,521.72
81,97,47.36,1410.18,8.4347,642.94,392,1585.75,2388.11,2388.08,9057.13,8146.62,39.02,23.3679,553.74,521.13
81,98,47.53,1414.7,8.4582,642.93,392,1587.59,2388.13,2388.12,9059.63,8141.28,38.72,23.3774,553.12,521.86
81,99,47.7,1410.65,8.4442,642.11,392,1590.13,2388.11,2388.09,9058.12,8140.9,38.85,23.2702,553.83,521.31
81,100,47.42,1404.23,8.4496,642.61,393,1588.16,2388.11,2388.04,9068.76,8143.31,38.97,23.3659,553.76,521.69
81,101,47.35,1403.73,8.4482,642.82,393,1592.24,2388.08,2388.1,9061.94,8141.92,38.78,23.384,553.32,521.91
81,102,47.45,1404.73,8.3984,642.53,393,1581.3,2388.04,2388.06,9057.46,8142.12,38.83,23.228,554.19,521.19
81,103,47.5,1411.17,8.4277,642.21,393,1590.6,2388.11,2388.09,9051.49,8131.6,38.83,23.2863,553.47,521.02
81,104,47.46,1402.54,8.4491,642.63,393,1595.96,2388.16,2388.13,9059.62,8136.94,38.86,23.317,552.91,521.46
81,105,47.43,1409.91,8.3989,642.07,392,1589.51,2388.04,2388.1,9057.98,8139.66,38.94,23.3321,553.77,521.88
81,106,47.54,1407.07,8.4151,642.65,392,1581.19,2388.08,2388.14,9052.17,8136.0,38.76,23.1893,553.33,521.47
81,107,47.51,1410.48,8.4927,642.52,392,1593.95,2388.1,2388.08,9062.97,8138.79,38.8,23.2383,553.8,521.96
81,108,47.6,1407.68,8.4079,642.52,393,1582.36,2388.08,2388.09,9061.37,8138.05,38.85,23.2926,553.15,521.48
81,109,47.51,1413.17,8.3939,641.88,394,1590.35,2388.12,2388.09,9055.56,8143.84,38.89,23.2822,552.89,521.62
81,110,47.43,1409.69,8.4275,642.59,393,1595.21,2388.13,2388.06,9066.29,8141.05,38.93,23.2474,553.73,521.86
81,111,47.51,1409.41,8.4787,642.6,391,1590.83,2388.12,2388.06,9063.66,8137.07,38.88,23.2615,553.78,521.5
81,112,47.52,1412.65,8.4489,642.65,392,1584.56,2388.09,2388.18,9062.94,8144.35,38.85,23.332,553.94,522.17
81,113,47.43,1408.77,8.4274,642.63,395,1591.24,2388.04,2388.06,9052.23,8139.36,38.93,23.2825,553.7,521.77
81,114,47.66,1408.5,8.4498,642.5,393,1595.9,2388.11,2388.16,9060.36,8141.23,38.84,23.2956,553.46,521.34
81,115,47.52,1411.91,8.4405,643.37,393,1594.71,2388.12,2388.08,9058.07,8142.15,38.76,23.3299,553.48,520.87
